parentUUID,rawTitle,cleanTitle,secondaryLanguageTitle,totalHoursWatched,imdbMatchedTitle,imdbMatchConfidence,imdbLink,imdbGenres,imdbType,imdbUserRating,imdbNumRatings,directorCount,writerCount,castCount,producerCount,composerCount,cinematographerCount,editorCount,castingDirectorCount,artDirectorCount,setDecoratorCount,costumeDesignerCount,makeUpDepartmentCount,productionManagerCount,assistantDirectorCount,artDepartmentCount,soundDepartmentCount,stuntsCount,cameraDepartmentCount,costumeDepartmentCount,editorialDepartmentCount,musicDepartmentCount,scriptDepartmentCount,miscellaneousCrewCount
36cfccf5-2445-4289-ab5c-affc3bd8b25b,Jumanji,Jumanji,,4400000,Jumanji,100,https://www.imdb.com/title/tt0113497/,"Adventure, Comedy, Family",Film,7.1,373K,1,7,31,5,1,1,1,1,3,3,2,17,3,6,40,30,29,36,5,11,56,1,37
8444f55e-31c2-4d39-bfa8-9e3123338bcf,Love: Season 1,Love,,10000000,Love,100,https://www.imdb.com/title/tt3774694/,"Drama, Romance",Film,6.1,66K,1,1,41,9,,1,2,1,1,,,4,8,3,5,5,,12,1,13,2,,7
bbd002a8-113b-4f9a-9992-906729a2db55,Missed Connections,Missed Connections,,4400000,Missed Connections,100,https://www.imdb.com/title/tt27703325/,"Comedy, Romance",Film,4.2,237,1,2,67,12,3,1,1,1,1,,,3,1,1,12,5,,28,3,19,,1,123
6d78417a-e07e-4e1b-a9ea-eba502ea8576,Lion (2016),Lion,,4400000,Lion,100,https://www.imdb.com/title/tt3741834/,"Biography, Drama",Film,8.0,249K,1,2,42,14,2,1,1,1,2,2,1,11,17,16,28,25,8,48,12,25,29,1,101
33873fa0-a196-49a1-80b6-5249a4a89e00,Mechanic: Resurrection,Mechanic: Resurrection,,4400000,Mechanic: Resurrection,95.45,https://www.imdb.com/title/tt3522806/,"Action, Adventure, Crime",Film,5.7,92K,1,6,52,19,1,1,3,2,6,1,1,5,7,15,55,14,71,55,19,7,16,4,80
ba1af666-30d5-41f0-a329-9746cfc381db,After Earth,After Earth,,4300000,After Earth,100,https://www.imdb.com/title/tt1815862/,"Action, Adventure, Sci-Fi",Film,4.8,208K,1,3,59,9,1,1,1,1,3,1,1,26,11,11,111,48,94,91,30,14,81,5,120
35ff6ec7-0823-415c-9a48-253cac9235f1,The Ritual,The Ritual,,4400000,The Ritual,100,https://www.imdb.com/title/tt5638642/,"Horror, Mystery, Thriller",Film,6.3,117K,1,2,17,9,1,1,1,1,1,1,1,12,4,4,11,16,4,21,2,11,7,1,22
ae027fb9-80f0-41b5-a6de-bd58c9460726,The Tinder Swindler,The Tinder Swindler,,4400000,The Tinder Swindler,100,https://www.imdb.com/title/tt14992922/,"Documentary, Crime",Film,7.1,72K,1,1,8,12,1,1,1,,,,,2,2,,1,7,,14,,10,7,,6
5e533c96-c5ba-4faa-bd57-a8cd144abd6e,Dark Waters (2019),Dark Waters,,4300000,Dark Waters,100,https://www.imdb.com/title/tt9071322/,"Biography, Drama, History",Film,7.6,99K,1,3,159,8,1,1,1,1,1,1,1,21,3,9,56,24,2,62,14,26,22,3,109
d6bbc5d5-c686-4882-ad76-047a020c4bc5,Blended (2014),Blended,,4300000,Blended,100,https://www.imdb.com/title/tt1086772/,"Comedy, Romance",Film,6.5,142K,1,2,91,14,1,1,1,2,3,2,1,22,6,13,51,26,14,76,29,12,17,5,105
bda8081d-3c1c-4178-bbaa-100ca66cf60f,Collision,Collision,,4300000,Kollision,88.89,https://www.imdb.com/title/tt6521194/,Drama,Film,6.5,918,1,1,23,7,2,1,1,,1,,1,2,1,2,7,18,3,18,2,3,1,1,5
a5b042cd-3a3b-46aa-929d-6a2d2a7b4d78,Don’t Listen,Don’t Listen,,4300000,Don't Listen,91.67,https://www.imdb.com/title/tt11750282/,"Adventure, Drama, Horror",Film,6.1,17K,1,7,25,12,1,1,4,1,1,,1,5,6,3,5,14,,17,1,3,2,1,16
16569a72-04b9-4636-8094-65db34bb2ce6,Elysium (2013),Elysium,,4300000,Elysium,100,https://www.imdb.com/title/tt1535108/,"Action, Drama, Sci-Fi",Film,6.6,468K,1,1,79,6,1,1,2,2,2,4,1,43,13,18,119,47,62,130,24,17,21,1,116
06c248c7-3075-4bba-b60a-44311992c5c6,Finding You (2021),Finding You,,4400000,Finding You,100,https://www.imdb.com/title/tt8760280/,"Drama, Romance",Film,6.4,8.3K,1,2,26,7,2,1,1,2,1,,1,10,1,17,26,17,10,33,9,7,4,2,45
6a04c4d7-5aa7-4c32-8bf3-6c14687d5006,Fun with Dick & Jane,Fun with Dick & Jane,,4300000,Fun with Dick and Jane,86.36,https://www.imdb.com/title/tt0369441/,"Comedy, Crime",Film,6.2,153K,1,9,127,8,1,1,1,1,2,1,1,21,2,6,74,28,45,76,13,14,28,9,97
590fd5ae-332e-42f0-a76a-68024901ed23,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile",,4300000,"Extremely Wicked, Shockingly Evil and Vile",97.62,https://www.imdb.com/title/tt2481498/,"Biography, Crime, Drama",Film,6.7,101K,1,2,140,15,2,1,1,1,1,2,1,16,1,3,23,19,4,26,6,12,13,1,56
c565651a-3ae4-4a32-ba54-403654dce612,Insidious: Chapter 3,Insidious: Chapter 3,,4300000,Insidious: Chapter 3,95,https://www.imdb.com/title/tt3195644/,"Horror, Mystery, Thriller",Film,6.1,117K,1,2,36,14,1,1,1,1,1,1,1,33,4,6,58,22,13,45,5,15,7,1,48
62327158-0443-4cb8-b9df-6daebf5a6d93,Hancock (2008),Hancock,,4300000,Hancock,100,https://www.imdb.com/title/tt0448157/,"Action, Comedy, Drama",Film,6.4,508K,1,2,135,11,1,1,2,1,2,1,1,19,3,17,78,27,130,106,21,23,56,3,166
ee7a5f02-46ef-4272-ae86-9eb9ba57c73f,F*ck Love Too // F*ck de Liefde 2,F*ck Love Too,,4300000,F*Ck Love Too,92.31,https://www.imdb.com/title/tt15432804/,"Comedy, Romance",Film,3.8,1.4K,2,4,45,5,2,1,,2,,,,5,2,,,2,,8,,1,,,2
38a0541e-e415-4cff-b87f-b174a5c3c11c,Malibu Rescue: The Next Wave,Malibu Rescue: The Next Wave,,4300000,Malibu Rescue: The Next Wave,96.43,https://www.imdb.com/title/tt11032990/,"Action, Comedy, Family",Film,4.9,987,1,4,32,6,1,1,1,2,1,1,,4,1,6,8,7,12,19,5,4,2,2,18
c12d4c4d-0f1a-49b1-93f4-db47cd23d5b0,Nightbooks,Nightbooks,,4300000,Nightbooks,100,https://www.imdb.com/title/tt10521144/,"Family, Fantasy, Horror",Film,5.8,10K,1,3,26,10,1,1,1,1,2,1,1,16,3,4,32,25,6,15,5,6,18,2,27
d5617a41-b456-42ad-b962-f98e463e8efe,Munich – The Edge of War,Munich – The Edge of War,,4300000,Munich: The Edge of War,95.65,https://www.imdb.com/title/tt7475578/,"Biography, Drama, History",Film,6.8,35K,1,2,55,6,1,1,1,2,3,2,1,24,4,9,27,17,5,26,11,14,11,2,38
abf8baa5-1599-4806-88a7-7a25598dc438,Nappily Ever After,Nappily Ever After,,4300000,Nappily Ever After,100,https://www.imdb.com/title/tt0365545/,"Comedy, Drama, Romance",Film,6.4,9.8K,1,3,64,7,1,1,1,1,1,1,1,10,3,2,18,14,2,28,8,6,3,2,29
77ca491d-69cb-4a6b-b90b-d9053077d134,Midway (2019),Midway,,4700000,Midway,100,https://www.imdb.com/title/tt6924650/,"Action, Drama, History",Film,6.7,93K,1,1,120,33,2,1,1,1,7,2,1,73,8,20,99,32,54,81,19,20,15,2,116
b13f9bda-0ee2-449f-8e88-49c29714986e,Stealing Raden Saleh // Mencuri Raden Saleh,Stealing Raden Saleh,,4300000,Stealing Raden Saleh,100,https://www.imdb.com/title/tt13484872/,"Action, Crime, Drama",Film,7.3,2.6K,1,2,18,5,1,1,1,1,1,,,1,2,,2,8,1,6,1,,5,,6
6b833b53-1313-4446-8bdd-b864e2fcb2a5,The Night Comes for Us,The Night Comes for Us,,4300000,The Night Comes for Us,100,https://www.imdb.com/title/tt6116856/,"Action, Crime, Thriller",Film,6.9,29K,1,1,16,13,2,1,1,,1,,1,1,1,1,2,5,7,6,,2,,1,4
9d92b964-31a6-450b-a4f0-16f5eb117984,Overcomer,Overcomer,,4300000,Overcomer,100,https://www.imdb.com/title/tt8186318/,"Drama, Family, Sport",Film,6.6,5.6K,1,2,230,5,1,1,3,1,,,1,8,1,4,5,8,,24,5,5,4,1,16
3389b304-f038-413d-ad81-8eabc6b936de,Random Hearts,Random Hearts,,4300000,Random Hearts,100,https://www.imdb.com/title/tt0156934/,"Drama, Mystery, Romance",Film,5.3,23K,1,3,102,4,1,1,1,1,1,1,1,10,2,7,39,23,6,39,13,6,14,2,68
16e49f5b-3004-4907-b815-f092007d1034,The Quick and the Dead (1995),The Quick and the Dead,,4300000,The Quick and the Dead,100,https://www.imdb.com/title/tt0114214/,"Action, Drama, Romance",Film,6.5,102K,1,1,43,7,1,1,1,1,1,1,1,14,3,6,32,29,28,34,9,6,20,3,49
acbe0ffc-9b45-49f1-8321-69c6e903a39a,Princess Mononoke // もののけ姫,Princess Mononoke,,4300000,Princess Mononoke,100,https://www.imdb.com/title/tt0119698/,"Animation, Action, Adventure",Film,8.3,427K,1,4,98,10,1,1,2,1,5,,,,2,3,,28,,4,,8,12,,40
d6ac8c83-3fc0-42dc-b9ea-f374499cbb9f,The Dark Knight Rises,The Dark Knight Rises,,4300000,The Dark Knight Rises,100,https://www.imdb.com/title/tt1345836/,"Action, Drama, Thriller",Film,8.4,1.8M,1,5,419,9,1,1,1,2,12,2,1,45,15,34,208,39,279,245,98,36,106,2,550
04380ee3-b852-453e-a9d9-6807d3c3abe1,18 Pages,18 Pages,,4200000,18 Pages,100,https://www.imdb.com/title/tt11915042/,Romance,Film,7.1,2.8K,1,3,8,5,1,1,1,,1,,,,1,1,,,,3,,3,2,1,3
c7f1f149-f367-48c7-907a-f12e5b50b92e,Wendell & Wild,Wendell & Wild,,4300000,Wendell & Wild,92.86,https://www.imdb.com/title/tt5181830/,"Animation, Adventure, Comedy",Film,6.4,13K,1,4,24,14,1,1,4,1,4,,,1,10,6,114,45,,28,12,9,34,,45
935b68fe-dd2e-4a51-9627-651b5688c236,Wasp Network,Wasp Network,,4300000,Wasp Network,100,https://www.imdb.com/title/tt6760876/,"Crime, Drama, Thriller",Film,5.9,12K,1,2,88,23,1,2,1,3,2,,1,5,8,9,16,16,4,16,4,5,1,1,28
e79d5e5d-c09d-40a9-9171-07992918c8ed,Venom: Let There Be Carnage,Venom: Let There Be Carnage,,4300000,Venom: Let There Be Carnage,96.3,https://www.imdb.com/title/tt7097896/,"Action, Sci-Fi, Thriller",Film,5.9,255K,1,3,116,13,1,1,2,1,5,1,1,44,12,26,197,47,112,211,61,25,138,8,198
8cdabd22-7f9f-4d22-87f7-cdc5fbb29f8f,The Swan Princess,The Swan Princess,,4300000,The Swan Princess,100,https://www.imdb.com/title/tt0111333/,"Animation, Adventure, Comedy",Film,6.4,27K,1,3,43,6,1,,2,3,2,,,,5,,14,26,,6,,6,17,,57
fb2642e8-cb71-4de9-b8ea-8805e45d7aa0,After We Collided,After We Collided,,4200000,After We Collided,100,https://www.imdb.com/title/tt10362466/,"Drama, Romance",Film,5.0,37K,1,3,42,13,1,1,1,2,1,1,1,8,3,3,13,17,10,19,4,3,5,1,25
e60ca28d-9ce0-40fd-9333-93a455fda87b,7 Prisoners // 7 Prisioneiros,7 Prisoners,,4200000,7 Prisoners,100,https://www.imdb.com/title/tt14168118/,"Crime, Drama",Film,7.1,9.1K,1,2,39,7,3,1,1,1,1,,,1,2,6,4,28,2,4,,9,,,14
dabc348a-0b11-4f0e-9af4-40519ff175d5,Cloudy with a Chance of Meatballs: Season 1,Cloudy with a Chance of Meatballs,,4200000,Cloudy with a Chance of Meatballs,100,https://www.imdb.com/title/tt0844471/,"Animation, Adventure, Comedy",Film,6.9,255K,2,5,41,4,1,,1,1,1,,,,12,,40,22,,,,11,45,2,80
69ac8c14-df13-4fdb-aac7-12dfa2b982ac,Baahubali 2: The Conclusion (Hindi Version) // बाहुबली 2: द कनक्लूज़न (हिंदी),Baahubali 2: The Conclusion (Hindi Version),,4800000,Baahubali 2: The Conclusion,96.3,https://www.imdb.com/title/tt4849438/,"Action, Drama",Film,8.2,113K,1,7,32,6,1,1,2,,1,,2,3,6,14,8,15,30,16,,3,19,1,31
351a47f5-4632-4101-8655-ea1153a172b9,Constantine (2005),Constantine,,4200000,Constantine,100,https://www.imdb.com/title/tt0360486/,"Action, Fantasy, Horror",Film,7.0,370K,1,5,60,10,2,1,1,1,1,1,1,16,6,7,65,38,58,72,17,14,147,2,90
ff4c6be0-507c-4e72-a94b-cc504759f950,Chennai Express // चेन्नई एक्सप्रेस,Chennai Express,,4200000,Chennai Express,100,https://www.imdb.com/title/tt2112124/,"Action, Comedy, Drama",Film,6.1,63K,1,6,24,11,2,1,2,3,1,,4,2,6,14,10,11,10,11,,9,29,,26
493bb5f5-bbd9-4be8-88e4-5c560af620f1,Iratta,Iratta,,4200000,Iratta,100,https://www.imdb.com/title/tt25406500/,"Drama, Thriller",Film,7.7,4.6K,1,1,57,4,2,1,1,,,,,,3,,,12,,1,,,7,,3
2ebf3443-7655-4301-916a-d27756b36601,Jarhead,Jarhead,,4200000,Jarhead,100,https://www.imdb.com/title/tt0418763/,"Biography, Drama, War",Film,7.0,204K,1,2,83,5,1,1,1,1,3,1,1,29,4,9,60,42,44,67,15,16,37,2,93
cce58999-88b9-4bd7-a348-0a44fc2d5602,Kidnapping Stella,Kidnapping Stella,,4200000,Kidnapping Stella,100,https://www.imdb.com/title/tt8613876/,"Crime, Thriller",Film,4.9,6.6K,1,2,4,4,1,1,1,2,,,,1,3,,5,10,1,12,2,,1,,5
8c74dd6a-3935-4966-b3d0-69ce540c059e,Green Book,Green Book,,4200000,Green Book,100,https://www.imdb.com/title/tt6966692/,"Biography, Comedy, Drama",Film,8.2,555K,1,3,108,13,1,1,1,1,1,1,1,34,7,9,28,23,23,67,27,10,59,3,69
7428e111-4762-454d-b8f8-00d814bb41a7,Mine (2016),Mine,,4200000,Mine,100,https://www.imdb.com/title/tt3707104/,"Drama, Fantasy, Thriller",Film,5.8,21K,2,2,14,11,2,1,3,1,,,1,3,1,3,1,7,2,14,2,4,5,1,7
3d5851f8-5cac-4337-9e0e-6ff284b87ad2,Fences,Fences,,4200000,Fences,100,https://www.imdb.com/title/tt2671706/,Drama,Film,7.2,117K,1,2,48,18,1,1,1,1,2,1,1,14,4,5,35,31,7,45,16,18,46,2,82
8535717d-c41e-48c0-9d31-675d7f21269f,Peninsula // 반도,Peninsula,,4200000,Peninsula,100,https://www.imdb.com/title/tt8850222/,"Action, Horror, Thriller",Film,5.5,37K,1,2,27,2,1,1,1,,1,,,4,1,,,7,2,1,,1,1,,5
40631f1a-892b-4d17-bb22-2c9f5384758e,Night in Paradise // 낙원의 밤,Night in Paradise,,4200000,Night in Paradise,100,https://www.imdb.com/title/tt12792418/,"Action, Crime, Drama",Film,6.8,8.6K,1,1,25,,1,1,1,,,,2,,,,,3,,,,,,1,
25c5d5cb-18ed-4779-bc8a-22960714107b,STAND BY ME Doraemon // STAND BY ME ドラえもん,STAND BY ME Doraemon,,4200000,Stand by Me Doraemon,100,https://www.imdb.com/title/tt3331846/,"Animation, Comedy, Drama",Film,7.3,9.2K,3,2,42,8,1,,,1,1,,,,,,,1,,,,,35,,2
10c25bda-f8c8-4353-b6a2-cd7cb08d9a98,Sniper: Rogue Mission,Sniper: Rogue Mission,,4200000,Sniper: Rogue Mission,95.24,https://www.imdb.com/title/tt21222434/,"Action, Thriller",Film,4.6,1.7K,1,3,30,3,1,1,1,1,,,1,1,,3,4,4,7,4,1,2,,1,14
3c496498-594c-45a1-841c-9a784b28a447,Miracle in Cell No. 7 // 7. Koğuştaki Mucize,Miracle in Cell No. 7,,4200000,Miracle in Cell No. 7,95.24,https://www.imdb.com/title/tt10845262/,Drama,Film,7.5,2K,1,2,43,8,1,1,1,,1,,,8,2,1,8,32,1,12,3,14,5,1,95
a73ade9d-8c05-4132-9fcb-6caae03140a6,True Memoirs of an International Assassin,True Memoirs of an International Assassin,,4200000,True Memoirs of an International Assassin,100,https://www.imdb.com/title/tt1542768/,"Action, Comedy, Crime",Film,5.9,24K,1,3,42,14,1,1,1,4,2,2,1,13,4,8,40,20,27,69,16,20,17,2,59
346ea0dd-f249-4802-b319-d7680a823e67,The Poison Rose,The Poison Rose,,4200000,The Poison Rose,100,https://www.imdb.com/title/tt5862166/,"Crime, Mystery, Thriller",Film,4.8,11K,2,3,56,20,2,1,1,2,1,1,3,15,7,4,8,7,15,31,8,9,3,1,48
9df1da82-d2db-49cc-8d45-ab2e72bcb3d5,Without Saying Goodbye // Hasta que nos volvamos a encontrar,Without Saying Goodbye,,4200000,Without Saying Goodbye,100,https://www.imdb.com/title/tt14404596/,"Comedy, Romance",Film,5.8,3.3K,1,1,20,10,,2,1,,1,,,1,,1,1,6,,1,,1,,,5
b1309732-9abe-4d59-aa82-d98e12942cf1,Warrior: Season 1 // Kriger: Sæson 1,Warrior,,4200000,Warrior,100,https://www.imdb.com/title/tt1291584/,"Action, Drama, Sport",Film,8.1,494K,1,5,113,10,1,1,4,3,1,1,1,17,8,6,70,64,30,81,20,36,21,3,183
36c93374-b055-40bc-94bd-81d1a8406001,The Wandering Earth // 流浪地球,The Wandering Earth,,4200000,The Wandering Earth,100,https://www.imdb.com/title/tt7605074/,"Action, Adventure, Sci-Fi",Film,5.9,36K,1,11,37,27,1,2,2,,1,,,,2,1,7,14,20,2,4,17,27,,15
181cc868-788c-459f-adc3-f887ef18651e,xXx,xXx,,4200000,xXx,100,https://www.imdb.com/title/tt0295701/,"Action, Adventure, Thriller",Film,5.8,186K,1,1,72,10,1,1,3,2,3,3,1,17,12,20,63,44,107,102,13,17,70,2,115
99bed294-86de-41fc-9060-1d5ccfb1f759,A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,,4100000,A Shaun the Sheep Movie: Farmageddon,97.22,https://www.imdb.com/title/tt6193408/,"Animation, Adventure, Comedy",Film,6.8,15K,2,4,21,13,1,1,1,1,2,,,,5,,35,12,,12,,18,68,,66
56a2a29d-92b0-4d1c-844e-c4eaf6486a3b,A Trip to Infinity,A Trip to Infinity,,4100000,A Trip to Infinity,100,https://www.imdb.com/title/tt21929356/,Documentary,Film,7.0,4K,2,2,13,11,1,2,1,,1,,,,2,,,5,,4,,5,1,,1
d5daf16e-ba6d-403b-9b7a-1c37ab32103a,Amateur,Amateur,,4100000,Amateur,100,https://www.imdb.com/title/tt0899043/,"Action, Thriller",Film,N/A,N/A,1,6,23,5,,1,1,1,6,1,1,6,3,4,36,3,16,27,12,4,,3,37
ddf0c9d8-6a70-4648-a87c-5b477e174226,God's Not Dead,God's Not Dead,,4100000,God's Not Dead,92.86,https://www.imdb.com/title/tt2528814/,"Adventure, Comedy, Drama",Film,4.6,45K,1,5,70,15,1,1,1,2,1,2,1,5,4,8,3,12,3,31,2,8,1,1,33
b942d0d5-0318-4e1c-9082-268da4821e46,Friendzone,Friendzone,,4100000,Friendzone,100,https://www.imdb.com/title/tt14700948/,"Comedy, Romance",Film,5.9,4.3K,1,2,22,2,1,1,1,1,,,1,3,1,1,4,7,1,17,3,3,5,1,2
2d9ae2b7-1bf2-4ae0-befc-2c3c94b38df8,Mirage // Durante la tormenta,Mirage,,4100000,Mirage,100,https://www.imdb.com/title/tt6908274/,"Drama, Fantasy, Mystery",Film,7.4,63K,1,2,36,14,1,1,1,2,2,1,1,8,6,9,23,19,7,55,13,10,76,2,28
801e370e-98d8-45d3-8a8d-868db94c5f2c,Golden Shoes,Golden Shoes,,4100000,Golden Shoes,100,https://www.imdb.com/title/tt2346406/,"Family, Sport",Film,3.4,451,1,2,40,8,2,1,1,1,,1,1,6,1,4,6,3,1,17,6,3,3,1,16
b87b7605-985e-4f38-a5f5-65c8f0b80af3,Leprechaun Returns,Leprechaun Returns,,4100000,Leprechaun Returns,100,https://www.imdb.com/title/tt8155182/,"Comedy, Fantasy, Horror",Film,5.0,5.6K,1,2,11,7,1,1,1,1,1,1,1,19,2,5,45,10,9,34,13,6,3,1,17
23400573-9138-4576-b852-8abb1b18f984,Sooryavanshi // सूर्यवंशी,Sooryavanshi,,4100000,Sooryavanshi,100,https://www.imdb.com/title/tt9531772/,"Action, Crime, Thriller",Film,6.0,79K,1,5,56,10,9,1,1,3,,,2,5,2,9,6,10,15,16,3,7,22,,18
8e400509-8883-4d91-8751-753518192393,Raw (Hindi) (2022),Raw (Hindi),,4100000,Raw,100,https://www.imdb.com/title/tt4954522/,"Drama, Horror",Film,7.0,88K,1,2,32,9,1,1,1,2,1,,1,5,6,3,5,7,9,13,2,5,3,2,4
c0f8c8dc-7d32-4fb2-b503-df67ea3d7f5a,Operation Mayfair // ऑपरेशन मेफ़ेयर,Operation Mayfair,,4100000,Operation Mayfair,100,https://www.imdb.com/title/tt21403688/,"Crime, Thriller",Film,2.4,1.1K,1,2,33,3,1,1,1,,,,1,3,3,6,1,10,,7,2,4,1,,3
9ababd91-19e3-4a89-932c-7fa8839bf9cd,Ready Player One,Ready Player One,,4100000,Ready Player One,100,https://www.imdb.com/title/tt1677720/,"Action, Adventure, Sci-Fi",Film,7.4,476K,1,3,194,11,1,1,2,2,7,1,1,51,15,20,222,73,87,92,67,35,95,6,185
fce77ced-6264-49b0-b4ef-19a24e8a374b,Savages (2012),Savages,,4100000,Savages,100,https://www.imdb.com/title/tt1615065/,"Action, Crime, Drama",Film,6.4,134K,1,4,101,7,1,1,3,1,1,1,1,14,5,8,42,39,33,60,14,14,39,1,80
b353d7de-f3e8-4df9-931e-a9c9730db213,The Last Bus: Season 1,The Last Bus,,4100000,The Last Bus,100,https://www.imdb.com/title/tt9410034/,Drama,Film,6.6,3.7K,1,1,61,16,1,1,1,1,1,,1,8,2,8,32,14,3,19,5,15,1,1,39
82d369f4-66fc-4fa7-99d2-331a71c7219b,The Nutty Professor II: The Klumps,The Nutty Professor II: The Klumps,,4100000,Nutty Professor II: The Klumps,84.85,https://www.imdb.com/title/tt0144528/,"Comedy, Romance, Sci-Fi",Film,4.5,53K,1,8,63,9,1,1,1,,1,1,1,43,3,5,24,27,8,37,6,6,66,2,44
b7a7b3f9-d9c8-475a-bc23-ab41250174b3,The Last House on the Left (2009),The Last House on the Left,,4100000,The Last House on the Left,100,https://www.imdb.com/title/tt0844708/,"Horror, Thriller",Film,6.5,99K,1,3,11,10,1,1,1,2,2,1,1,15,6,3,63,21,15,34,11,8,11,2,57
6a27afe8-74ae-47e5-857a-d3afc13448cf,The Mauritanian,The Mauritanian,,4100000,The Mauritanian,100,https://www.imdb.com/title/tt4761112/,"Biography, Crime, Drama",Film,7.5,60K,1,6,79,28,1,1,1,1,4,1,1,16,2,4,16,30,4,34,12,12,19,1,38
3d276817-6be0-4f50-9294-4f43b8a2470b,The Five-Year Engagement,The Five-Year Engagement,,4100000,The Five-Year Engagement,95.83,https://www.imdb.com/title/tt1195478/,"Comedy, Drama, Romance",Film,6.2,102K,1,2,106,6,1,1,2,1,1,1,1,19,2,7,62,30,9,81,15,14,8,2,82
4119fc3a-6368-4907-a0a0-8c82490a98b6,The Mask of Zorro,The Mask of Zorro,,4100000,The Mask of Zorro,100,https://www.imdb.com/title/tt0120746/,"Action, Adventure, Comedy",Film,6.8,196K,1,7,51,7,1,1,1,1,2,1,1,20,5,8,40,35,49,32,13,7,37,5,77
4595f3f6-6332-449e-9ea7-78f671bbb695,Whiplash (2014),Whiplash,,4100000,Whiplash,100,https://www.imdb.com/title/tt2582802/,"Drama, Music",Film,8.5,968K,1,1,57,14,1,1,1,1,1,1,1,5,4,3,22,21,5,28,2,20,16,3,55
ee5f13ac-bd61-474c-b17c-eb10cad98ac8,Waterworld,Waterworld,,4100000,Waterworld,100,https://www.imdb.com/title/tt0114898/,"Action, Adventure, Sci-Fi",Film,6.3,208K,1,2,58,10,1,1,1,1,1,1,1,13,6,12,41,72,105,55,13,20,48,2,81
3e880924-a51a-4288-8e6a-0c2ef6aca70e,Wonder Woman (2017),Wonder Woman,,4100000,Wonder Woman,100,https://www.imdb.com/title/tt0451279/,"Action, Adventure, Fantasy",Film,7.3,694K,1,6,197,13,1,1,1,3,10,2,1,61,26,40,203,43,198,172,111,44,72,4,210
61c5f170-6442-4329-b4b3-810c88ee5365,Ballerina (2016),Ballerina,,4000000,Ballerina,100,https://www.imdb.com/title/tt7181546/,"Action, Thriller",Film,N/A,N/A,1,1,15,5,2,1,1,1,2,1,1,12,3,9,14,10,18,19,3,5,2,2,20
99275147-7979-4cae-829f-a073ef703698,Barbie: Skipper and the Big Babysitting Adventure,Barbie: Skipper and the Big Babysitting Adventure,,4000000,Barbie: Skipper and the Big Babysitting Adventure,97.96,https://www.imdb.com/title/tt26931203/,Family,Film,6.0,168,1,1,20,8,2,,3,,1,,,,7,,11,10,,,,,1,,8
19f84d51-4000-4e7b-9035-3cae253db900,Death at a Funeral (2010),Death at a Funeral,,4000000,Death at a Funeral,100,https://www.imdb.com/title/tt0795368/,Comedy,Film,7.3,120K,1,1,19,11,1,1,1,1,1,1,1,4,7,4,24,16,3,22,5,13,23,1,44
7787c220-4799-4a58-9d26-72f7baba01cd,Zindagi Na Milegi Dobara // ज़िंदगी ना मिलेगी दोबारा,Zindagi Na Milegi Dobara,,4100000,Zindagi Na Milegi Dobara,100,https://www.imdb.com/title/tt1562872/,"Comedy, Drama, Musical",Film,8.2,85K,1,6,41,6,3,1,1,2,,3,2,13,10,16,9,12,11,42,9,13,22,2,35
31a33ca5-ae2a-4c37-b69f-bcdabdfe9742,Christmas on Mistletoe Farm,Christmas on Mistletoe Farm,,4000000,Christmas on Mistletoe Farm,100,https://www.imdb.com/title/tt20561114/,"Comedy, Family",Film,4.5,1.9K,1,1,34,3,2,1,1,1,1,1,1,1,1,4,10,5,1,15,5,1,1,,9
2805dc5b-e862-403e-81ec-ee031e7fba6b,Girls to Buy // Dziewczyny z Dubaju,Girls to Buy,,4000000,Girls to Buy,100,https://www.imdb.com/title/tt11871074/,Drama,Film,5.2,2.9K,1,8,86,3,2,1,1,,,1,1,4,15,5,10,13,6,27,6,12,2,,9
37088ebc-abb9-45c5-8101-6a2ea79f86d6,Made of Honor,Made of Honor,,4000000,Made of Honor,100,https://www.imdb.com/title/tt0866439/,"Comedy, Romance",Film,5.8,76K,1,4,76,8,1,1,1,3,2,1,1,19,6,17,50,33,15,68,13,9,25,2,87
f2409e76-a318-4dff-af13-13eea8a0fd69,First They Killed My Father,First They Killed My Father,,4000000,First They Killed My Father,100,https://www.imdb.com/title/tt4882376/,"Biography, Drama, History",Film,7.2,20K,1,3,15,13,1,1,2,2,4,2,1,8,8,9,12,26,5,34,12,28,17,1,31
51abe641-66da-427c-ac7d-df9bc3cbc246,Love Jacked (2018),Love Jacked,,4000000,Love Jacked,100,https://www.imdb.com/title/tt4329242/,"Comedy, Romance",Film,5.8,2.4K,1,2,18,15,2,1,1,3,2,2,1,9,4,7,8,18,5,14,6,2,10,1,16
c7d7532d-3ca4-4ae3-a027-a91613fb2086,Fantastic Beasts and Where To Find Them,Fantastic Beasts and Where To Find Them,,4000000,Fantastic Beasts and Where to Find Them,100,https://www.imdb.com/title/tt3183660/,"Adventure, Family, Fantasy",Film,7.2,503K,1,1,253,8,1,1,1,1,12,1,1,61,9,31,224,43,97,126,101,30,231,4,192
541525c8-48ec-4d16-92c7-f27fee7323e8,Raees // रईस,Raees,,4000000,Raees,100,https://www.imdb.com/title/tt3405236/,"Action, Crime, Drama",Film,6.7,50K,1,4,81,10,1,1,1,1,4,8,2,10,11,21,7,16,8,43,4,11,29,1,48
